smiles,mp,db,db_index,train/test
COC1=C(OC)C=C(CCNC2=NN=C(S)S2)C=C1,463.15,Enamine,2764,True
N1C=CN=N1,296.65,Bradley,1319,True
CC1=NN(CO)C(C)=C1,382.15,OCHEM,19736,True
COC(=O)C(Br)CN1C(=O)C2=C(C=CC=C2)C1=O,373.15,Enamine,20496,True
OC(=O)CN1C=CSC1=N,518.15,Enamine,2321,True
CNC1=CC(=O)C2=CC=CC=C2C1=O,503.15,OCHEM,17794,True
CC(C)(C)OC(=O)NC(CN)C1=CC=CC=C1,339.15,Enamine,17577,True
CC(=O)NC1=CC(C)=CC=C1,338.35,Bradley,655,True
CC1=C(O)C(Cl)=CC(Br)=C1,319.15,OCHEM,5885,True
COC1=CC(=CC(OC)=C1)C(C)=O,313.15,OCHEM,19727,True
CC1=C(N)C=C(C=C1)S(N)(=O)=O,450.15,Enamine,12269,True
CC(C)N(C)S(=O)(=O)C1=CC(C(O)=O)=C(Cl)C=C1,428.15,Enamine,5044,True
C1CN2CCC1CC2,431.15,OCHEM,7751,True
CC(C)(C)C1=CC=CC(O)=C1,316.15,Bradley,2667,True
OC(=O)C1=C(F)C=CC(Br)=C1,453.15,Enamine,8911,False
CC1=C(SCC(O)=O)C=CC=C1,382.15,Enamine,1495,True
SC1=NN=C(O1)C1=NN(CC2=CC=CC=C2)C(=O)C2=C1C=CC=C2,513.15,Enamine,1605,True
NC1=CC(Br)=C(Br)N=C1,380.15,Enamine,4131,True
CCN(CC)C1=C(C=C(C(N)=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,371.65,OCHEM,21639,True
CCOC(=O)C12CCC(CC1=O)(C(=O)OCC)C(=O)C2,385.15,OCHEM,2461,True
COC1=CC(COCC(N)=NO)=CC=C1,333.15,Enamine,14694,True
CC(C)(C)C1=CC=C(C=C1)C1(N)CCCC1,394.15,Enamine,5703,False
CC1=CSC(=C1)C(O)=O,397.15,OCHEM,2074,True
CC(N)=NS(=O)(=O)C1=C(Br)C=CC(Br)=C1,456.15,Enamine,14040,True
CC(C)CCNC(=O)C1CSCN1,436.15,Enamine,17302,True
COCCOC1=NC(C(O)=O)=C(Cl)C=C1,363.15,Enamine,14896,True
CC1=CC=C(C=C1)C(=O)C=CC1=CC(=CC=C1)[N+]([O-])=O,409.15,OCHEM,3012,False
CCC1=C(C=C)C=CC=C1,197.65,OCHEM,10893,True
OC1=CC(Br)=CC=C1,304.65,Bradley,2433,True
NCCCCC(O)=O,433.15,OCHEM,968,True
FC1=CC(Cl)=C(CBr)C=C1,310.15,OCHEM,19242,True
OC1=CC(=NC2=CC=C(Cl)C=C12)C(F)(F)F,557.15,OCHEM,3752,True
OC1=C(C=CC(Cl)=N1)[N+]([O-])=O,413.15,Enamine,15320,True
NC(=O)C1=COC2=C1C=CC=C2,418.15,Enamine,7418,True
CC(=O)NS(=O)(=O)C1=CC=C(NC(=O)C2=C(C=CC=C2)C(O)=O)C=C1,469.15,OCHEM,8147,True
[O-][N+](=O)C1=C(I)C=C(Cl)C=C1,336.15,Enamine,11931,False
OC(=O)C1=C(F)C=C(C=C1)C#N,489.15,OCHEM,20396,True
CC1=CC(C)=C(CC2=CN=C(NC3=NCCN3)S2)C(C)=C1,466.15,OCHEM,14930,True
CC1=CC(NN=C2C(=O)N(N=C2C(F)(F)F)C2=CC=CC=C2)=CC=C1,434.15,OCHEM,15789,False
NC1=CC(Cl)=C(OC2=CC=NC=C2)C=C1,403.15,Enamine,16499,True
BrC1=CC=C(OC2=CC=C(Br)C(Br)=C2Br)C(Br)=C1Br,456.15,OCHEM,158,False
OC1C2=CC=CC=C2C2=CC=CC=C12,428.15,Bradley,2223,True
O=C1OC(C2=C1C=CC=C2)(C1=CC=CC=C1)C1=CC=CC=C1,393.15,OCHEM,9019,True
CS(=O)(=O)N1CCCCC1C(O)=O,348.15,Enamine,9622,True
ClCC1=NOC(=N1)C1=CC=CS1,340.65,OCHEM,5981,False
CC(Cl)C1=NN=C(O1)C1=CC=C(C)C=C1,290.15,Enamine,8239,True
S=C=NC1=CC2=NSN=C2C=C1,369.65,OCHEM,1771,True
O=CC=O,288.15,OCHEM,7858,True
COC1=CC=C(C=C1)C(N)CCO,357.15,OCHEM,1426,True
CC1=CSC(=N1)C1=CC(=CC=C1)C(O)=O,466.15,Enamine,20403,False
OC(=O)C1=CC(I)=C(I)C(I)=C1,565.15,OCHEM,10184,True
OC(=O)C1CCCN(C1)C(=O)C1=CC=CC=C1,463.15,Enamine,18647,True
CC1CCCCS1,215.15,OCHEM,10658,True
CCCCCCCCCCC1=CC=C(N)C=C1,297.65,Bradley,1145,True
CC(C)C1COC(=O)N1,344.65,OCHEM,6737,True
NC1=NNC2=C1C=C(N)C=C2,431.15,Enamine,5848,True
CC1=CC2=C(NC(=C2CCC(O)=O)C2=CC=C(Br)C=C2)C=C1,375.15,Enamine,8247,True
CSC(=O)C1=C(CC(C)C)C(C(=O)SC)=C(N=C1C(F)F)C(F)(F)F,338.15,OCHEM,11795,True
CCCCCCBr,188.35,Bradley,236,True
CC1=CC(=CC=C1)N1C(=O)NC(CCC(O)=O)C1=O,432.15,Enamine,18490,True
O=C1CC(C2=CC=CC=C12)C1=CC=CC=C1,350.15,OCHEM,17306,True
FC1=CC(F)=C(F)C(C#N)=C1F,307.15,OCHEM,10661,True
CC(=O)OC[C@H]1O[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,503.15,OCHEM,12144,True
O=CC1=CC=C(C=C1)N1C=CC=N1,355.65,OCHEM,1878,True
C=CC1=CC2=C(OCCOCCOCCOCCOCCO2)C=C1,331.65,OCHEM,6579,True
CC(C)(C)OC(=O)NC1(CC(O)=O)CCC1,400.15,Enamine,22017,True
NC1=CC(=NO1)C1=CC(F)=CC=C1,377.15,Enamine,16167,True
OC(=O)C1=NN(C=N1)C1=CC=CC=C1,453.15,Enamine,6692,True
CC(C)C1=NN(C(N)=C1)C1=NC=CC=N1,420.15,Enamine,18149,True
OC(=O)C1=C(Cl)C=C(S)C=C1,458.15,Enamine,21825,True
OC(=O)CN1C=NC2=C(OC3=C2C=CC=C3)C1=O,290.15,Enamine,8116,False
CC1=CC=C(F)C(CBr)=C1Cl,309.15,OCHEM,19275,True
CC(SC1=NN=NN1C1CC1)C(O)=O,390.15,Enamine,14191,True
SC1=NC2=C(C=CC=C2)C(=O)N1C1=NN=CN1,508.15,Enamine,8780,False
OC(=O)C1=C(COC2=CC=CC=C2)C2=C(S1)C=CC=C2F,480.15,Enamine,10048,True
CC1=CC=C(NN=C2C(=O)NC(=S)NC2=O)C=C1,578.15,OCHEM,14011,True
FC1=CC(F)=C(Br)C(Br)=C1,310.15,OCHEM,18469,True
COC1=C(C(O)=O)C(OC)=C(SC)C=C1,391.15,Enamine,6878,True
OC(=O)C1=CC2=CC=CC=C2N1,479.15,OCHEM,9842,True
CCC1=C(N=CO1)C(O)=O,378.15,Enamine,20465,True
O=CC1=CC=CC2=C1NC=C2,361.15,OCHEM,16864,True
COC1=CC=C(F)C=C1CBr,333.15,OCHEM,20784,True
CCC1=NOC(=N1)C1=CC(N)=C(C)C=C1,351.15,Enamine,3487,True
OC(=O)C1CC1C1=C(Cl)C=CC=C1Cl,418.15,Enamine,20988,True
FC(F)(F)C(F)(Br)C(F)(F)Br,178.15,OCHEM,5616,True
[O-][N+](=O)CC(NC1=CC=CC=C1)C1=CC(=CC=C1)C(C[N+]([O-])=O)NC1=CC=CC=C1,400.15,OCHEM,12746,True
OC(=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,455.15,Bradley,844,True
NC(=O)C1=C(Cl)C=C(C=C1Cl)C(F)(F)F,441.15,OCHEM,3698,True
CN1CCC2(CC1)NC(=O)NC2=O,557.15,Enamine,6321,True
CCCCCCCCCCCCCCC#CCC,275.15,OCHEM,15882,True
CC(OC1=CC=C(C=C1)C1=NC2=C(S1)C=CC=C2)C(O)=O,491.15,Enamine,19122,True
COCCNC1=CC=C(C=C1)C#N,340.15,Enamine,15845,True
NC1=NC=CN=C1C(O)=O,476.15,OCHEM,5683,True
BrCC1=C(N=C(S1)C1=CC=CC=C1)C1=CC=CC=C1,386.15,OCHEM,5277,True
C1=CC=C(C=C1)C1=C2C=CC=CC2=CC2=C1C=CC=C2,429.15,OCHEM,9043,True
NS(=O)(=O)C1=C(F)C=CC(Cl)=C1,408.15,OCHEM,20742,True
CC(C)(C)N(NC(=O)C1=CC=CC=C1)C(=O)C1=CC=C(Cl)C=C1Cl,407.15,OCHEM,11909,True
CC1=C(C=C2C=C(Cl)C=CC2=N1)C(O)=O,492.15,Enamine,2255,True
CN1N=C2C=CC=CC2=C1C=O,349.15,OCHEM,5280,True
CC(C)C1=CC2=C(C)C=CC=C(C)C2=C1,305.45,OCHEM,8757,True
ClC1=CC=C(C=C1)N1C=CC=C1C=O,367.15,OCHEM,5960,True
COC1=CC(CC2=CN=C(N)N=C2N)=CC(OC)=C1OC,474.15,Bradley,785,True
CC1=NC(C)=NN1,402.15,Enamine,8541,True
OC(=O)C1=CC=CN1CC1=NC=CC=C1,446.15,Enamine,16694,True
CC(=O)C1=C(C=C2OCOC2=C1)[N+]([O-])=O,395.15,Enamine,10284,True
OC1CN2CCC1CC2,494.15,OCHEM,9891,True
CCCCC1=CC=C(C=C1)N1C(=O)C=CC1=O,315.15,Enamine,1253,True
SC1=NN=C2N1C1=C(C=CC=C1)C(=O)N2CC=C,451.15,Enamine,1119,True
FC1=C2N=CC=CC2=C(C=C1)S(Cl)(=O)=O,378.15,Enamine,11301,True
OCC1CCCO1,193.15,OCHEM,555,True
CC1(C)CCCCC1O,281.15,OCHEM,9781,True
BrCC=CC(=O)OCC(=O)C1=CC=CC=C1,363.15,OCHEM,20327,False
COC(C)CCO,188.15,OCHEM,526,True
CC1=NC2=CC(=CC=C2O1)C1=CC=CC=C1,336.15,OCHEM,11628,True
[O-][N+](=O)C1=CC=C2C(=O)CC2=C1,349.15,OCHEM,17019,True
O=C1CCCC2=C1NC1=C2C=CC=C1,443.15,Enamine,11171,True
OC(=O)CCC1=CC=CC=C1Br,370.15,OCHEM,3693,True
ClC1=CC=C(C=C1)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1,371.15,OCHEM,11714,True
COC1=CC=C(NC(C)=O)C=C1,402.15,Bradley,2596,False
OC(=O)C1CC2CCCCC2N1,540.15,Enamine,14591,True
NS(=O)(=O)C1=CC(F)=C(OCC(O)=O)C=C1,451.15,Enamine,16557,True
CC1=CC(C)=C(C)C(O)=C1C,391.15,OCHEM,8749,True
CC12CC3CC(C)(C1)CC(C3)(C2)C(O)=O,374.15,OCHEM,19741,True
OC(=O)CNC(=O)C1=CC=C(C=C1)C(=O)NCC(O)=O,535.15,Enamine,2531,True
FC(F)(F)C1=CC(=O)NC(=O)N1,484.15,Enamine,18781,True
CC1CCC2=CC3=C(CCC(C)N3C(=O)C3=CC=CC=C3)C=C2N1C(=O)C1=CC=CC=C1,543.15,OCHEM,15330,True
CCCCOC1=CC=C(C=C1)N=NC1=CC=C(CCCC)C=C1,338.15,OCHEM,13438,True
COC1=C(NS(=O)(=O)C2=C(C=CC(N)=C2)N2CCOCC2)C=CC=C1,471.15,Enamine,805,True
CC(C)(C)OC(=O)NC1CCCCC1(C)C(O)=O,423.15,Enamine,6915,False
NC1=CC(F)=C(OC2=C3C=CC(Cl)=CC3=NC=C2)C=C1,428.15,Enamine,17310,True
COC1=NC2=C(C=C1)N=C(CCl)N2,425.15,Enamine,7003,True
CS(=O)(=O)N1CCC(CC1)NC(=O)N1CCC(CC1)C(O)=O,471.15,Enamine,12546,False
CC(C)(Br)C(=O)NC1=CC=CC=C1,356.15,Enamine,3888,False
OCC1=CC(O)=CC=C1O,373.15,OCHEM,8581,True
NC1CCCC(C1)C(=O)NC1CC1,371.15,Enamine,19384,True
NC1=CC=C(CCC2=CC=C(N)C=C2)C=C1,410.15,OCHEM,9203,False
CN1N=C(C=C1C(O)=O)C1=CC=CS1,447.15,OCHEM,5262,True
CNC(=O)ON=CC(C)(C)S(C)(=O)=O,414.15,OCHEM,9910,True
FC1=C(Br)C(Br)=CC(Cl)=C1,311.15,OCHEM,20733,True
CC1=CC=C(O1)C(N)CC(O)=O,473.15,Enamine,17803,True
OC(=O)C1=C(F)C=C(Br)C(=C1)[N+]([O-])=O,426.15,Enamine,20092,True
CC1=CC=C(C(O)=O)C(O)=N1,508.65,OCHEM,19414,False
NC(=O)C1=CC(=C(NCCO)C=C1)[N+]([O-])=O,492.15,Enamine,19648,True
CCNC(=S)NCC,350.65,Bradley,1171,True
CC1=CC(=O)OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC=C12,521.15,OCHEM,1455,True
CN(C)CC1=NC2=C(C(=CS2)C2=CC=CC=C2)C(Cl)=N1,388.15,Enamine,15945,True
O=C(OCC1=CC=CC=C1)N1CCNC(=O)C1,393.15,OCHEM,20248,True
O=C1NC(=O)C(=CC2=CC(C=C3C(=O)NC(=O)NC3=O)=CC=C2)C(=O)N1,613.15,OCHEM,12592,True
FC1=CC=C(C=C1)C1=CC=CC=C1,347.25,Bradley,141,True
BrC1=CC2=C(CCNC2=O)C=C1,418.15,Enamine,4748,True
OC(=O)C1=CN(N=N1)C1=C(C=CC=C1)C(F)(F)F,403.15,Enamine,10988,True
COCCOC1=CC=C(CC#N)C=C1,323.15,Enamine,7725,True
OC(=O)C1=NN(C2=C1CCCC2)C1=C(Cl)C=CC=C1,506.15,Enamine,11427,True
ClC1=C(SC2=C1C=CC=C2)C=O,378.15,Enamine,8091,True
NC1=NOC(COC2=CC=C(F)C=C2)=N1,428.15,Enamine,6398,True
COC(=O)C1=CC2=NC=C(I)N2C=C1,483.15,Enamine,3249,True
O=S(=O)(CC#N)C1=CC=CS1,357.15,OCHEM,21552,True
OC(=O)CSC1=NN=C(N1CC1CCCO1)C1=CC=C(F)C=C1,405.15,Enamine,2481,True
OC(=O)C1=CC=CC(=C1)S(=O)(=O)OC1=CC2=CC=CC=C2C=C1,428.15,OCHEM,12510,True
SC1=CC=C(S)C=C1,370.15,OCHEM,18510,True
NC(=O)CSC1=C(N)C=CC=C1,387.15,Enamine,8176,True
CN1N=CC(Cl)=C(Cl)C1=O,361.15,Enamine,10248,False
NC(=O)OCCCl,348.65,OCHEM,10091,True
OC1CCCCCCCCC1,313.35,Bradley,801,True
O=C=NC1=CC2=C(SC=C2)C=C1,331.15,OCHEM,4700,True
NC1=C(Br)C=C(F)C(=C1)C(F)(F)F,300.15,OCHEM,15604,True
ClC1=CC=C(C=C1)C1=NOC(=C1)C(=O)CBr,431.15,OCHEM,6050,True
NC(=S)N1CCSCC1,431.15,Enamine,16047,True
NC1CCN(C1=O)C1=CC=C(C=C1)C(F)(F)F,406.15,Enamine,19416,True
NS(=O)(=O)C1=CC=C(SCCO)C(=C1)[N+]([O-])=O,424.15,OCHEM,11876,True
CC(C)(C)C1=CC=C(S1)S(Cl)(=O)=O,321.15,Enamine,5409,True
[O-][N+](=O)C1=CN=C(OCC2=CC=CO2)C=C1,361.15,Enamine,11805,True
CC#N,227.25,Bradley,2732,True
OC(=O)C1=CC(F)=C(F)C=C1[N+]([O-])=O,438.15,OCHEM,20159,True
CCNC(=O)N1CCC2=C(C1)C=CC=C2N1N=NC(C(O)=O)=C1C,474.15,Enamine,18832,True
CC(C)(C)OC(=O)NC1=COC=C1,413.15,Enamine,22045,True
CC(C)(C)OC(=O)NC1=C(Br)SC=C1,343.15,Enamine,4713,False
OC(=O)CCC1=CC=CC=C1Cl,368.65,OCHEM,19535,False
NC(=O)C1=CC(F)=C(CO)C=C1,377.15,Enamine,4952,True
CNS(=O)(=O)C1=CC=C(C)C=C1,351.65,OCHEM,9358,True
O=C=NC1=CC=CC2=CC=CC=C12,277.15,OCHEM,18633,True
CC1=CSC(CC(N)=NO)=N1,400.15,Enamine,9521,True
CC1=CC(N)=NN1,315.15,OCHEM,4597,True
O=C(OCCC(OC(=O)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,324.15,OCHEM,12937,True
CN(C)C=NC1=C(I)C=C(I)C(CCC(O)=O)=C1I,441.15,OCHEM,10716,True
[O-][N+](=O)C1=CC=C(C=C1)N1CCOCC1,425.15,OCHEM,6245,True
ClC1=CNC(=C1)C(=O)N1CCCNCC1,390.15,Enamine,16481,False
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC1=NC2=CC=CC=C2S1,442.15,OCHEM,12357,True
CC1=CC=C(C=C1C(O)=O)C(F)(F)F,397.15,OCHEM,19467,True
CC(C)(C)[Si](C)(C)OC1=C2C=CC=CC2=CC(=C1)C(O)=O,427.15,Enamine,6891,True
OC(=O)C1CCCN1C(=O)NC1=CC=CC=C1,435.15,Enamine,9938,True
FC(F)OC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,430.15,Enamine,2461,True
CS(=O)(=O)C1=CC(=CC=C1C(=O)C1=C(ON=C1)C1CC1)C(F)(F)F,413.15,OCHEM,12037,True
OC1C(Br)CC2=CC=CC=C12,403.15,OCHEM,19118,True
COC1=CC(=O)C2(C)CCC1C2(C)C,328.15,OCHEM,16015,True
FC1=C(C=C(Cl)C=C1)S(Cl)(=O)=O,316.15,OCHEM,15763,True
COC1=C(C=C(C=C1)C(O)=O)S(=O)(=O)N1CCCC2=C1C=CC=C2,485.15,Enamine,306,True
CCS(=O)(=O)CC(O)=O,331.15,Enamine,14492,False
COC1=CC2=C(C=C1)C(C)=CC(Cl)=N2,385.15,OCHEM,19295,True
O=C1CCCC2CCCCC12,306.15,OCHEM,11165,True
CC(=O)NCCOC1=CC=C(N)C=C1,366.15,Enamine,19120,True
NN1C(S)=NN=C1C1CC1,447.15,Enamine,1057,True
[O-][N+](=O)C1=CC(C#N)=C(Cl)N=C1,393.15,Enamine,8701,True
CCC1=NC(=CN1)C(O)=O,513.15,Enamine,22276,True
CN(C)S(C)(=O)=O,322.65,OCHEM,7067,True
C=CC(=O)N1CCOCC1,265.15,OCHEM,20196,True
OC(=O)C1=C(C=CC(=C1)C(F)(F)F)C(F)(F)F,352.15,OCHEM,15493,True
O=C1N(C(=O)C2=CC=CC=C12)C1=NNC2=C1C=CC=N2,527.15,OCHEM,15701,True
CCOC(=O)C1=CC(C#N)=C(SC)S1,372.15,OCHEM,21184,True
CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1,378.65,OCHEM,17638,True
CCCCCCCCC1CCCC1,229.15,OCHEM,17659,True
BrC1=CC=C(C=C1)C#N,385.15,Bradley,2403,True
CC(=O)NC1=CC=C(C=C1)C(=C/C1=CC=CC=C1NC(C)=O)C(O)=O,513.15,OCHEM,12872,True
CC1=C(N2C=CSC2=N1)C(O)=O,437.15,OCHEM,2342,True
O1C2=CC=C1C1=CC=C(O1)C=C/C1=CC=C(O1)C1=CC=C(O1)C=C/2,543.15,OCHEM,13203,True
ClC1=NC=C(CN2C(=O)NC3(CCCC3)C2=O)C=C1,443.15,Enamine,15575,True
CC(C)C(N)C(O)=O,575.15,OCHEM,1123,True
CCC(=O)C1=CC=C2C=CC=CC2=C1,333.15,OCHEM,10787,False
CNS(=O)(=O)C1=CC(C(O)=O)=C(C)C=C1,444.15,Enamine,9069,True
CNC(SC)=NC1=CC(C)=CC=N1,352.65,OCHEM,14462,False
CC1=NC(C=O)=CC=C1,305.15,OCHEM,843,True
FC(F)(F)C1=NC2=C(C=NN2C(=C1)C(F)(F)F)C#N,349.15,OCHEM,2189,True
CC1=CC(F)=C(C=C1)C(N)=O,419.15,Enamine,4030,True
CN(C)C(=O)NC1=CC(C(O)=O)=C(Cl)C=C1,488.15,Enamine,5474,False
OC(=O)C(=O)NC1=CC(Cl)=C(C=C1)C#N,477.15,Enamine,15517,True
O=C(CSC1=NC(=O)NC2=C1CCCC2)C1=CC=CC=C1,525.15,OCHEM,14641,True
O=C1CNC(=O)C2=C(N1)C=CS2,513.15,Enamine,18226,True
N(C=NC1=CC=CC=C1)C1=CC=CC=C1,413.15,Bradley,2631,True
NC(=NO)C1=CC(=CC=C1)[N+]([O-])=O,456.15,Enamine,10583,True
OCC1=NC(C=CC2=CC=C(O2)[N+]([O-])=O)=CC=C1,443.15,OCHEM,10956,True
COC(=O)C1=C(O)C=C(S1)C1=CC=CC=C1,368.15,Enamine,18725,True
CC1=CC(=CC(Br)=C1O)C1(OS(=O)(=O)C2=CC=CC=C12)C1=CC(C)=C(O)C(Br)=C1,514.15,Bradley,449,True
CC1=C(C)C(=O)NC1=O,387.15,Enamine,21548,True
CN(CC(O)=O)C(=O)COC(=O)C1=CC=CC=C1,379.15,OCHEM,11857,True
OC(=O)C=CC1=CN(N=C1C1=CC=CS1)C1=CC=CC=C1,498.15,Enamine,341,True
CCN(C1=CC=CC=C1)S(=O)(=O)C1=CN=C(Cl)C=C1,355.15,Enamine,2011,False
BrC1=CC(=CC(Br)=C1)C#N,371.65,OCHEM,5962,True
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,295.65,OCHEM,21131,True
ClCC(=O)N1N=C(CC1C1=CC=CO1)C1=CC2=C(O1)C=CC=C2,439.15,Enamine,4962,True
COCCC1=CC=C(C=C1)S(Cl)(=O)=O,314.15,Enamine,11378,True
OCCSC1CS(=O)(=O)C2=CC(=CC=C12)[N+]([O-])=O,401.15,OCHEM,2293,True
CC1=C(C)C=C(C=C1)C(=O)NCC(O)=O,434.15,Enamine,1508,True
NC1=CC=C(CCN2CCCCC2)C=C1,328.15,Enamine,14115,False
COC1=NSN=C1NS(=O)(=O)C1=CC=C(N)C=C1,423.15,OCHEM,11344,True
S=C=NC1=CC2=C(OCO2)C=C1,331.15,OCHEM,5569,False
OC(=O)C1CCCN(C1)C1=C2C=CSC2=NC=N1,488.15,Enamine,21225,True
CCOC1=CC=C(NC(=O)CC#N)C=C1,370.65,Enamine,531,True
CC(=O)C1=CC2=CC(Br)=CC=C2O1,384.15,OCHEM,3124,True
COC1=C(OC)C=C(C=C1)C1=NC(CC(O)=O)=CS1,436.15,Enamine,3508,True
NC1=C(C2=NC3=C(N2)C=CC=C3)C2=C(CCCC2)S1,449.15,Enamine,1397,True
OC(=O)C1=C(S)C=C(F)C=C1,445.15,Enamine,12984,True
OCC1=NC=CN1,373.15,Enamine,17364,True
S=C1NC2CCCCC2N1,408.15,Enamine,15560,True
CCC1=CC(OC2=C(C=CC(O)=O)C=C(F)C=C2)=CC=C1,380.15,Enamine,19811,True
CCC(=O)NC1=C(C)C(N)=CC=C1,390.15,Enamine,10607,False
COC1CC2C3(C)CCCC2(COC3)C2C(CC3C(C)C(=O)C12C3O)OC(C)=O,438.15,OCHEM,18283,True
CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC,330.15,OCHEM,9773,True
COC1=C(Cl)SC=C1C(Cl)=O,340.15,OCHEM,2125,True
NC1=C(NC(=O)C2=CC=NC=C2)C=CC=C1,453.15,Enamine,12902,True
ClC(=O)OCC(Cl)(Cl)Cl,274.15,OCHEM,18726,True
OC(=O)C=CC1=C(Cl)C=CC=C1Cl,467.15,OCHEM,4055,True
CC1=CC(C=CC2=CC=C(C=C2)C2=CC=C(C=CC3=C(C)C=CC(C)=C3)C=C2)=C(C)C=C1,471.15,OCHEM,20111,True
O=C(CC1=CC=CC=C1)OCCC1=CC=CC=C1,299.65,OCHEM,7775,True
COC1=CC=CC=C1C1NN2C(COC3=CC=CC=C3)=NN=C2S1,399.15,OCHEM,17965,False
CC1=CC=C(C=C(/OC2=CC=CC(C)=C2)C2=NC3=CC=CC=C3S2)C=C1,411.15,OCHEM,13808,True
O=C(NC1CCCCC1)C1=CC=CC=C1,418.15,OCHEM,14126,True
CN1C=C(NC2=CN(C)C(=O)C=C2)C=CC1=O,544.15,Enamine,15414,True
ClC(Cl)=CNC(=O)C1=CC(Br)=CC=C1,365.15,Enamine,16483,True
CC1=CC2=C(SC(=C2)C(Cl)=O)C=C1,332.15,OCHEM,2841,True
COC(=O)C1=C(N)C=CC(OC2=CC=C(Cl)C=C2)=C1,348.15,Enamine,21125,False
CC(=C)C(C)=O,219.15,OCHEM,9514,True
FC1=CC(F)=C(C(=O)C2=CN=CC=C2)C(F)=C1,312.15,Enamine,19319,True
FC1=CC2=C(C=C1)C(=O)CC2,312.15,OCHEM,17282,True
O=C1NC(=CC=C1C#N)C1=CC=CS1,575.15,Enamine,14682,True
CC1=NOC(=N1)C1=CC=C(Br)C=C1,370.65,OCHEM,5389,False
NNC(=O)CSC1=NN=C(N1C1=CC=CC=C1)C1=CC=CC=C1,516.15,Enamine,1211,True
OC(=O)CCSCC1=NC2=C(C3=C(CCC3)S2)C(=O)N1,501.15,Enamine,4943,True
CCC1=C(C=NN1C(C)(C)C)C(O)=O,407.15,Enamine,12875,True
COC(=O)C1=NOC(C)=C1C(C)=O,310.15,Enamine,16521,True
OC(=O)C1=CC(=CC(Br)=C1)S(Cl)(=O)=O,428.15,Enamine,670,True
CCOC(=O)C1=C(C=O)C2=C(N1)C=C(Cl)C=C2Cl,488.15,OCHEM,5843,True
OC1=C(CBr)C=C(C=C1)[N+]([O-])=O,420.15,OCHEM,4397,True
CC1=CC(=CC=C1)C1=NN(C=C1C(O)=O)C1=CC=C(F)C=C1,442.15,Enamine,3460,False
OC1=CC2=C(CCCC2)C=C1,332.65,Bradley,2810,True
COC(=O)CCCCCCCC(=O)OC,291.15,OCHEM,21115,True
COCC1=C(OC2=C1C=CC=C2)C(O)=O,393.15,Enamine,2145,False
COC(=O)C(F)C1=NC2=C(C=CC=C2)C(=O)N1,427.15,Enamine,8634,True
ClCC(=O)NC1=C(C#N)C2=C(CCC2)S1,450.15,Enamine,571,True
COCCCN1C(=S)NN=C1C1=CC=C(C=C1)C(C)(C)C,390.15,OCHEM,2992,True
CC1=NN2C(S)=NC(=C2C(C)=C1)C1=CC=CC=C1,602.15,Enamine,5713,True
OC(=O)C1CCN(CC1)C1=NC=CN=C1,423.15,Enamine,10889,True
COC1=CC(CCl)=C(OC)C=C1,343.15,OCHEM,3883,True
OC(=O)C1=C(OC2=CC=CC=C2)N=CC=C1,454.15,OCHEM,16313,True
CC1=NN(N=C1C(=O)NNS(=O)(=O)C1=CC=CC=C1)C1=CC=CC=C1,491.15,OCHEM,14513,True
FC(F)(F)C1=CC=C(C=C1)N1N=CC(Cl)=C(Cl)C1=O,413.15,OCHEM,3032,True
CS(=O)(=O)CC1=CC(N)=C(Cl)C=C1,411.15,Enamine,19992,True
CCC1=CC=CC2=C1C=CC=C2,259.25,OCHEM,9736,False
CC1=CC=C(NN=C(C#N)C2=NC(=CS2)C2=CC=C(Cl)C=C2)C=C1,481.15,OCHEM,13751,False
CC(O)CN(CC(C)O)CC(C)O,323.15,OCHEM,622,True
OS(=O)(=O)C1=CNC(=N)C(=C1)[N+]([O-])=O,591.15,Enamine,14248,True
NC1=CN(CC(O)=O)N=C1,480.15,Enamine,14504,True
CC(Cl)C(=O)N1CCC2=C1C=CC=C2,380.15,Enamine,2631,True
CCCCC(CC)COP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1,219.15,OCHEM,9806,True
NS(=O)(=O)C1=CC=CC(=C1)C(F)(F)F,397.15,OCHEM,19579,True
COC1=CC=C(C=C1N)[N+]([O-])=O,391.15,Bradley,1237,True
CC1=NC(=O)NC(=C1)C(O)=O,483.15,Enamine,12627,True
CC(C)CC1=C(SC(N)=N1)C(O)=O,423.15,Enamine,4420,True
NC1=NC2=C(S1)C=CC=C2OCC(F)(F)F,444.15,Enamine,17964,False
